Shape_Leng,Shape_Area,Island,WUI_Riskar,Wind_mph,NDVI_mean,mean_ann_rainfall_mm,avg_weeks_any_drought,avg_weeks_sev_drought,mean_slope_roughness,Avg_Fuel_Value,grass_mean,pct_dom_grass,Slope_mean_mm,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus,WUI_Area_m2,SUM_BurnArea_m2,COUNT_FIRE_UID,Freq_perYr,FRI_years
0.127495487,0.000388692,Molokai,South Kamalo/Pauwalu,6.19398152,0.227303874,2092.100177,6.328,0.6,2.610641,NA,0.792891991,88.85328673,2.610641146,5168,76974,18.83833495,9.475218659,0.657108722,15.41218638,28.40557276,38.89593909,0.634517766,18.46446701,2.631578947,20.99458204,4471487.906,NA,NA,NA,NA
0.106859009,0.000781798,Lanai,Lanai City,5.775884243,0.460339299,638.2601862,20.96125,0.8,1.000933,NA,0.785266356,89.07135591,1.000933376,3333,79808,7.451923077,2.270011947,1.945854484,22.12351946,24.88687783,50.48859935,3.990228013,20.19543974,6.660666067,21.39213921,9009805.007,NA,NA,NA,NA
0.06272116,0.000179306,Lanai,Manele,5.191233677,0.33627496,331.8743062,22.08,2.417777778,1.033822,NA,0.805860804,89.11429089,1.033822119,3333,79808,7.451923077,2.270011947,1.945854484,22.12351946,24.88687783,50.48859935,3.990228013,20.19543974,6.660666067,21.39213921,2067485.433,NA,NA,NA,NA
0.184954767,0.000900646,Maui,Honokohua,4.713371699,0.543615437,1161.246263,15.3372973,0.035675676,2.908414,0.688527071,0.821836312,89.19955587,2.908414074,1945.621501,150603.0143,1.245153427,4.702683818,0.268520478,20.11619827,24.22536518,28.28313749,0.932478824,6.364925489,7.543317297,19.92561411,10367724.95,NA,NA,NA,NA
0.071200297,0.000218285,Maui,Napili,6.650248435,0.460046489,894.3709223,11.94,0.032,1.550666,0.70221266,0.76975266,89.4012839,1.550665952,1953.750036,150460.2947,1.257947865,4.718027946,0.275306958,20.05849533,24.20656838,28.20532335,0.924340686,6.349146626,7.512975701,19.87517891,2513002.9,NA,NA,NA,NA
0.07284765,0.000286907,Maui,Kahana,9.397924787,0.443535168,750.3798068,19.38545455,0.327272727,1.179678,0.827324649,0.827956297,89.51957881,1.179678431,2212.694838,113157.8857,3.981424173,5.123919019,0.478045088,25.48540667,17.08826518,30.27760463,0.163629373,6.608792904,6.884698146,20.88547507,3303320.449,1413101.524,1,0.041666667,24
0.106589219,0.00039627,Maui,Honokawai,9.384487565,0.384494823,540.0968957,17.50117647,1.522352941,0.917946,0.828595128,0.803304201,89.63567257,0.917946166,2720.933632,85039.33856,11.91077571,11.09439778,0.359588572,20.63000025,15.02304227,50.63738711,0.565867262,4.172398645,7.769623296,22.08049945,4563146.457,192217.1446,1,0.041666667,24
0.099831094,0.00053586,Maui,Kaanapali,7.56581696,0.410470651,401.0385905,17.86909091,1.545454545,0.885047,0.882625498,0.834873685,89.67445524,0.885046743,2834.781501,83355.79221,12.93353676,11.38335627,0.315150274,19.36621253,15.89546473,52.47413172,0.654231547,4.335803379,8.289420047,21.71330063,6171559.137,1154576.343,1,0.041666667,24
0.103824427,0.000431279,Maui,Wahikuli,6.568867663,0.305137204,256.6684067,18.635,1.625,1.052542,0.886937911,0.828725408,89.93751494,1.052542069,3133.41005,105754.7488,9.319010501,3.764373029,0.24602613,17.18831752,25.32944667,33.41866581,0.482257603,9.963238698,10.87956196,16.06910361,4967953.501,1596526.134,3,0.125,8
0.184077763,0.001020941,Maui,Lahaina,5.858905769,0.322104283,233.2397836,23.29658537,1.96097561,1.019064,0.872603161,0.77660346,90.12102449,1.019064173,3332.244436,102195.3838,11.19257723,8.040943215,1.323637658,23.51073001,17.86195636,36.06819072,3.854137517,8.076346392,4.146662252,22.53712243,11762286.25,6082039.616,5,0.208333333,4.8
0.102592728,0.000673953,Maui,Launiupoko,6.146892882,0.323689933,308.4877106,21.99230769,1.832307692,1.763566,0.849154109,0.844258046,90.21541262,1.763565507,981,117917,8.299180328,10.53811659,0.362756953,32.16444982,13.01229508,22.77904328,3.872437358,0.455580866,0.713557594,30.78491335,7765841.064,4877152.153,4,0.166666667,6
0.056398961,0.000188461,Maui,Olowalu,6.387113806,0.310381636,258.6874122,25.61333333,2.96,1.246323,0.876832122,0.84417544,90.26938088,1.246323353,981,117917,8.299180328,10.53811659,0.362756953,32.16444982,13.01229508,22.77904328,3.872437358,0.455580866,0.713557594,30.78491335,2172050.287,1846882.971,5,0.208333333,4.8
0.051021405,9.32E-05,Maui,Maalaea,14.49029698,0.317675622,321.9257347,30.57,6.27,0.71866,0.873099539,0.839229626,90.40163376,0.718659931,981,117917,8.299180328,10.53811659,0.362756953,32.16444982,13.01229508,22.77904328,3.872437358,0.455580866,0.713557594,30.78491335,1074358.079,312924.6464,4,0.166666667,6
0.327918857,0.002807569,Maui,Kihei,4.974913354,0.369758327,268.0850297,27.68792793,8.873873874,0.822886,0.861350826,0.873836071,90.88156723,0.822886363,3180.148136,110038.4311,9.973702552,8.398733575,0.932491365,25.03972252,16.27275523,36.45886746,0.625078752,2.430521631,3.687093023,26.063272,32375249.3,4489376.185,5,0.208333333,4.8
0.164380746,0.000525616,Maui,Makena,2.635195139,0.39804801,327.6577502,24.17043478,7.711304348,0.733799,0.730038822,0.862506959,90.8912656,0.733799411,1981,195556,5.350832913,19.17241379,1.431127013,33.51222421,9.187279152,5.044843049,0.67264574,2.802690583,0.757193337,48.40989399,6064267.594,NA,NA,NA,NA
0.039455647,9.74E-05,Maui,Ulupalakua,4.161374558,0.462353883,599.6706511,32.05,8.81,1.283504,0.829712044,0.841553431,90.94323089,1.283504367,5849,90319,14.3853531,4.424446944,0.301204819,24.81464319,23.23058378,31.84357542,0.372439479,6.890130354,4.37681655,26.39767482,1124044.792,NA,NA,NA,NA
0.052688901,0.000172198,Maui,Kanaio,5.84387691,0.484005411,622.125195,29.745,5.55,2.001919,0.884995887,0.79106265,91.07715037,2.001918673,5849,90319,14.3853531,4.424446944,0.301204819,24.81464319,23.23058378,31.84357542,0.372439479,6.890130354,4.37681655,26.39767482,1987026.235,NA,NA,NA,NA
0.091502014,0.000391505,Maui,Kipahulu,2.639113499,0.41929949,1842.698294,6.3575,0.21,1.959224,0.932711669,0.847373385,91.24859658,1.959223508,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,4516790.324,NA,NA,NA,NA
0.08774033,0.000297743,Maui,Koali,1.654930633,0.275655993,1675.365212,4.6,0.216,2.068966,0.964408094,0.82781983,91.26775381,2.068965655,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,3434305.634,NA,NA,NA,NA
0.097020301,0.000408966,Maui,Makaalae,2.371788489,0.279946914,1584.242673,4.197647059,0.098823529,1.634399,0.938824752,0.797199955,91.59956836,1.634398922,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,4716613.692,NA,NA,NA,NA
0.061451117,0.00012828,Maui,Hamoa,2.836554711,0.218212554,1424.525499,3.128,NA,0.996864,0.94802797,0.850548818,91.73913043,0.996864203,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,1479333.017,NA,NA,NA,NA
0.158251688,0.00078865,Maui,Hana,1.349223461,0.315729242,1556.020419,3.012,NA,0.786776,0.909140825,0.841294396,91.77522107,0.786776144,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,9092074.291,NA,NA,NA,NA
0.118281782,0.000687199,Maui,Kaeleku,1.058516902,0.412737737,2371.01759,2.96,NA,1.219356,0.971593814,0.854955902,92.00574033,1.219355992,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,7921586.443,NA,NA,NA,NA
0.13716004,0.000390394,Maui,Upper Nahiku,0.984516829,0.447791618,3580.921891,3.125,0.165,1.440152,0.916298285,0.852254931,92.01662758,1.440152089,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,4499841.156,NA,NA,NA,NA
0.064427907,0.000260433,Maui,Nahiku,0.618817981,0.472372372,3171.584004,3.48,0.24,1.057042,0.906238845,0.859104684,92.05223881,1.057042354,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,3001490.252,NA,NA,NA,NA
0.059904264,0.000210171,Maui,Wailua,1.567316289,0.573360349,3402.016971,3.628571429,0.24,1.863738,0.894262128,0.841559126,92.12363369,1.863738264,1307,60707,16.67941852,11.38686131,NA,12.76595745,11.24713083,43.22469983,NA,15.09433962,5.049732211,26.47283856,2421813.968,NA,NA,NA,NA
0.038547398,8.75E-05,Hawaii,Puu Waawaa,2.424988803,0.401509842,566.5647753,24.26,2.68,0.643959,0.839413012,0.84672563,92.13395639,0.643958985,5104,86222,11.0802775,5.196850394,1.567481403,21.75876727,22.71658173,40.03456221,NA,4.262672811,5.035266458,22.15909091,1015155.737,NA,NA,NA,NA
0.143359775,0.001176751,Hawaii,Kohala Estates/Kohala by the sea,4.558665738,0.296152379,208.2607748,24.94938776,4.071020408,1.200943,0.822353499,0.760864206,92.14552239,1.200943189,6532,98634,8.352525718,4.954531201,0.314597315,18.47734899,20.8966682,15.27599487,0.085579803,12.02396234,2.755664421,30.77158604,13626127.88,1128533.735,4,0.166666667,6
0.081160168,0.000409688,Hawaii,Kohala Ranch,8.067877713,0.360269439,409.0711395,28.328,3.704,1.650076,0.951978415,0.837936375,92.26282381,1.650076055,6532,98634,8.352525718,4.954531201,0.314597315,18.47734899,20.8966682,15.27599487,0.085579803,12.02396234,2.755664421,30.77158604,4743134.663,NA,NA,NA,NA
0.062282479,0.000220281,Hawaii,Kawaihae Makai,5.214677612,0.239694322,271.3691715,32.64888889,8.964444444,1.007768,0.754801349,0.739334735,92.34217408,1.007768417,4092.721576,109563.8714,6.567158551,4.352430226,NA,26.98384483,17.28826734,18.90748011,0.159927506,1.908224046,4.314178145,28.20011252,2551546.941,2743256.959,4,0.166666667,6
0.125454903,0.000706223,Hawaii,Hapuna/Mauna Kea,5.343066986,0.320836814,243.5068655,31.39448276,8.726896552,0.750393,0.745172372,0.832510838,92.42835596,0.750392585,4282.46959,99227.99751,8.367564994,8.951131854,NA,25.4550889,20.14293706,21.24828481,0.086853816,3.127744798,5.495158563,24.99458357,8181300.057,3393504.819,7,0.291666667,3.428571429
0.210652747,0.001579413,Hawaii,Kawaihae Road Subdivisions,12.34436646,0.365028477,692.0642304,28.56125,5.983125,0.985343,0.895364734,0.803100739,92.43643615,0.98534344,5061.305008,95214.10495,10.573704,8.146439852,0.400723754,25.0098763,21.692357,23.74765877,0.292973686,5.483541706,6.305704399,23.35749164,18294530.1,3389555.492,5,0.208333333,4.8
0.308023344,0.003802163,Hawaii,Waimea,10.47656565,0.513615482,1033.926412,22.14198675,1.199470199,0.604082,0.908845859,0.670013453,92.4773022,0.604081654,5321.820594,92588.68243,10.4789053,4.263737877,1.69536156,23.86247979,23.40954448,24.4878211,1.232872174,10.05185828,6.475047572,23.13364003,44039955.9,694170.7901,2,0.083333333,12
0.058268094,0.000188513,Hawaii,Waikokoe Road homes,6.969340646,0.57669495,1887.966691,13.74222222,0.8,0.780534,0.931017072,0.842037908,92.66121708,0.780533718,3789,82896,5.666933975,9.178228388,0.837654567,15.63621859,23.37697034,14.74304971,4.970513901,13.14237574,4.460279757,20.77065189,2182978.637,NA,NA,NA,NA
0.052579272,0.000112614,Hawaii,Wailea Bay,6.552582175,0.256347236,211.1601347,32.22,8.98,0.562737,0.664378471,0.86238995,92.7861735,0.562737087,4033,112817,6.000495909,2.905027933,NA,27.46500778,16.38978428,18.17073171,0.182926829,1.524390244,3.942474585,29.20902554,1304779.16,84911.45146,1,0.041666667,24
0.116830825,0.000390076,Hawaii,Puako,3.826317449,0.39515135,193.4830219,29.17066667,8.237333333,0.25924,0.521302784,0.837547786,92.80010827,0.259240199,4033,112817,6.000495909,2.905027933,NA,27.46500778,16.38978428,18.17073171,0.182926829,1.524390244,3.942474585,29.20902554,4520021.094,1404026.263,1,0.041666667,24
0.131685904,0.000674688,Hawaii,Mauna Lani,5.458308602,0.333230119,196.7978467,28.59310345,7.412413793,0.374103,0.316530713,0.860396803,92.83599089,0.374103141,4033,112817,6.000495909,2.905027933,NA,27.46500778,16.38978428,18.17073171,0.182926829,1.524390244,3.942474585,29.20902554,7819146.993,337157.5535,1,0.041666667,24
0.099126641,0.000421128,Hawaii,Waikoloa,5.650897273,0.316098378,209.0227352,25.135,5.9825,0.439429,0.339029475,0.847698252,92.899729,0.439429167,4033,112817,6.000495909,2.905027933,NA,27.46500778,16.38978428,18.17073171,0.182926829,1.524390244,3.942474585,29.20902554,4881166.671,NA,NA,NA,NA
0.138176023,0.001345182,Hawaii,Waikoloa Village,9.373898238,0.296721034,271.0178112,30.77259259,8.84962963,0.983248,0.850538703,0.842084545,92.90991663,0.983247586,4303.293466,98093.68814,8.565150405,9.455815868,NA,25.28731575,20.45622248,21.50517617,0.078834352,3.261580971,5.624765132,24.64279314,15589555.68,2921658.488,2,0.083333333,12
0.11003561,0.000603352,Hawaii,Waikii,4.703232501,0.490644757,534.8272653,28.21076923,6.42,0.804028,0.953453596,0.860113226,92.99219071,0.804028235,3897,97527,6.030279702,3.082747431,2.176165803,24.21416235,22.32211662,20.95940959,1.254612546,9.077490775,5.260456762,26.19964075,6995627.336,98100.6604,2,0.083333333,12
0.085688206,0.00055181,Hawaii,Puu Anahulu,3.451354869,0.425831619,494.8557607,24.80173913,2.763478261,0.788937,0.821623419,0.912634768,93.20754717,0.788937025,5227.290461,98963.88839,9.520243935,4.192484684,0.937984646,23.06043853,20.24980672,29.91583121,NA,4.189533186,5.306474581,21.87684886,6399946.062,570037.3013,2,0.083333333,12
0.155729077,0.00095147,Hawaii,Hualalai/Kukio,4.120379897,0.230366891,248.7116122,17.22564103,2.157948718,0.414559,0.316269737,0.842660961,93.2779565,0.414559192,5411,117950,7.195708472,2.695924765,NA,25,16.57417684,14.83836778,NA,4.080551139,5.71058954,21.45629274,11034985.83,NA,NA,NA,NA
0.244304381,0.002145151,Hawaii,Kalaoa,1.879361469,0.324298347,677.2660472,16.37176471,0.694588235,0.631239,0.536509665,0.826642175,93.33333333,0.631239394,5071.992384,105874.9668,8.277166038,3.17024326,0.683791474,23.21398051,17.30027516,24.94942377,0.258190853,4.421597541,4.988532234,21.67106116,24893774.64,2597878.738,4,0.166666667,6
0.239271778,0.001542965,Hawaii,Kaloko,0.515522039,0.415021391,965.108389,17.15677419,0.932903226,0.848789,0.394708341,0.860347376,93.41534691,0.848788812,5209.3633,87057.24121,12.12511639,5.198131174,1.349065426,20.88825356,22.26566953,39.88655571,0.358098977,4.8278276,5.109819673,21.32503071,17907660.21,NA,NA,NA,NA
0.240061312,0.002082953,Hawaii,Holualoa,0.549623173,0.466036227,1249.855189,15.85445783,0.386506024,0.931884,0.708544422,0.883145864,93.43868676,0.931883962,4900.889554,87040.33028,11.59093028,4.51132155,1.552536122,22.10735329,22.59421353,38.90061102,0.363218284,3.602263763,5.545170525,21.74395111,24183104.79,NA,NA,NA,NA
0.427144126,0.003978015,Hawaii,Kailua-Kona,0.793009674,0.407560502,907.4004106,13.6435,0.1895,0.600971,0.706364148,0.856239566,93.51265823,0.600970897,4798.377473,89589.9254,14.32137568,4.008214379,1.827058988,22.43094081,21.76503994,35.97138723,1.350459411,3.625913013,5.853334555,22.60045448,46191385.29,247063.3049,2,0.083333333,12
0.188793189,0.001414499,Hawaii,Keauhou,0.554029519,0.532157429,1197.706561,14.13824561,0.167719298,0.871824,0.702542565,0.848883684,93.58496953,0.871824188,4626.292115,94920.28347,11.81418386,4.071661305,3.120381063,26.43568532,20.73928209,31.41859476,1.300759518,4.877748256,5.478902064,28.20554927,16431908.69,NA,NA,NA,NA
0.117310592,0.000500165,Hawaii,Kainaliu,0.680206297,0.531046543,1139.185737,13.67238095,0.165714286,0.72442,0.786259957,0.873433554,93.60403397,0.724420051,3853.423589,91031.40085,8.030181304,5.465103481,1.638228804,22.91940845,20.78517805,32.30428128,3.709169515,12.45364732,6.633335181,28.36537386,5811349.173,2291.52131,1,0.041666667,24
0.15657078,0.000901182,Hawaii,Kealakekua,0.954424579,0.485382396,1131.107706,13.44432432,0.179459459,0.609241,0.737407673,0.854381371,93.81549917,0.609241352,3956.318578,86742.87554,6.947978312,6.309238595,0.421310567,19.80593507,20.81348083,34.49628586,3.804006384,14.54956356,6.646505889,26.44372767,10471511.43,NA,NA,NA,NA
0.235113193,0.002404623,Hawaii,Captain Cook,0.464197344,0.50497006,1088.438227,13.12860215,0.193548387,0.784044,0.724907605,0.77124467,93.98976982,0.784044263,6427.000125,91199.99133,14.24858167,5.349236777,0.365321213,20.46308085,15.46866405,26.23231872,0.474375096,8.662859079,3.579075487,27.10713589,27947232.73,NA,NA,NA,NA
0.122345073,0.000927651,Hawaii,Honaunau,0.317027607,0.536667861,1079.848071,13.72923077,0.251282051,0.855215,0.686677358,0.753501731,94.07368967,0.855214855,6779,91835,15.28870417,5.212464589,0.357344367,20.55670491,14.70718395,25.05494505,NA,7.824175824,3.14205635,27.20165216,10784265.72,NA,NA,NA,NA
0.128711905,0.000754496,Hawaii,Honaunau/Papa,0.414162586,0.535006365,935.9164722,14.08689655,0.24,0.804456,0.743172324,0.910016062,94.13316511,0.80445555,6779,91835,15.28870417,5.212464589,0.357344367,20.55670491,14.70718395,25.05494505,NA,7.824175824,3.14205635,27.20165216,8773225.164,NA,NA,NA,NA
0.243780439,0.001795527,Hawaii,Honaunau/Papa South,0.797141523,0.402557919,852.9603714,16.5571831,0.727323944,1.015846,0.41644866,0.887312502,94.16861046,1.015846392,6779,91835,15.28870417,5.212464589,0.357344367,20.55670491,14.70718395,25.05494505,NA,7.824175824,3.14205635,27.20165216,20889047.91,NA,NA,NA,NA
0.138860647,0.000835345,Hawaii,Milolii,1.310066165,0.313420737,760.3906375,20.58971429,1.515428571,1.060489,0.363490885,0.841583761,94.34299943,1.060488889,6779,91835,15.28870417,5.212464589,0.357344367,20.55670491,14.70718395,25.05494505,NA,7.824175824,3.14205635,27.20165216,9723813.092,NA,NA,NA,NA
0.201624335,0.001073077,Hawaii,Honomalino,1.439019981,0.342757074,741.4197811,18.27162791,1.344186047,0.843221,0.39385862,0.880225589,94.4528725,0.843220505,6779,91835,15.28870417,5.212464589,0.357344367,20.55670491,14.70718395,25.05494505,NA,7.824175824,3.14205635,27.20165216,12492502.1,NA,NA,NA,NA
0.32768339,0.004142745,Hawaii,Hawaiian Ocean View Estates,3.557500322,0.276960286,638.6848468,22.7939759,1.87253012,0.747811,0.204512743,0.86006784,94.46871191,0.747811381,5533.902431,47925.20275,13.18896309,14.25945651,0.097438847,8.331609355,20.91496342,20.95816615,4.744220467,7.46224086,7.300258291,27.34024482,48251239.01,174920.4606,1,0.041666667,24
0.257022855,0.002080427,Hawaii,Rancho Estates,5.261371065,0.18074478,522.387163,22.61,2.156190476,0.582561,0.171906864,0.887387895,94.50653733,0.582560751,2652.684817,53912.42091,15.0059057,10.08704808,9.07E-05,17.36977983,18.86983025,23.38903918,0.699421256,14.60204254,5.322597569,32.22186623,24237746,NA,NA,NA,NA
0.163809062,0.000774738,Hawaii,Kiolakaa,2.668407186,0.588684024,1198.109421,22.832,2.008,0.458768,0.548641706,0.857225086,94.53641687,0.458767523,5074.59308,48879.65523,13.47861102,13.59431196,0.081920093,9.772429443,20.58893849,21.34568381,4.099418737,8.600432456,6.984989476,28.11844857,9026025.202,NA,NA,NA,NA
0.090753757,0.000394671,Hawaii,South Point Mauka,5.376601434,0.594682586,979.6039652,23.54133333,2.269333333,0.342665,0.769444361,0.72047854,94.62682173,0.342665163,2650,53918,15.00759878,10.08316008,NA,17.37820191,18.86792453,23.39130435,0.695652174,14.60869565,5.320754717,32.22641509,4598727.866,32089.86842,1,0.041666667,24
0.062894353,0.000133594,Hawaii,South Point Makai,10.52869991,0.567156022,806.6019287,25.6,3.536,0.451971,0.872795211,0.875933928,94.67452874,0.451971097,2650,53918,15.00759878,10.08316008,NA,17.37820191,18.86792453,23.39130435,0.695652174,14.60869565,5.320754717,32.22641509,1556913.113,NA,NA,NA,NA
0.153260163,0.001166514,Hawaii,Discovery Harbor,4.131484554,0.630534969,944.7461698,25.15304348,3.197391304,0.659003,0.727474433,0.903995322,94.78239519,0.659003398,2650,53918,15.00759878,10.08316008,NA,17.37820191,18.86792453,23.39130435,0.695652174,14.60869565,5.320754717,32.22641509,13592384.29,NA,NA,NA,NA
0.161539651,0.001130811,Hawaii,Naalehu,6.525080135,0.605548887,1074.618901,25.15102041,3.123265306,0.906344,0.91306377,0.86255607,94.87799673,0.906344157,3748.879822,51634.50944,14.31462733,11.67449266,0.037128019,13.93109569,19.64792655,22.46418336,2.238315323,11.88561637,6.075023139,30.36459277,13174764.68,240397.3188,1,0.041666667,24
0.035406255,8.20E-05,Hawaii,Punalulu,2.409408452,0.414130887,833.5142463,23.18666667,1.626666667,0.505985,0.88546654,0.852692767,95.09433962,0.505985114,5534,47925,13.18890156,14.25959781,0.097442144,8.331303289,20.91503268,20.95808383,4.744357439,7.461999079,7.300325262,27.34007951,955187.4498,430968.4804,3,0.125,8
0.085875523,0.000565294,Hawaii,Pahala,1.31960854,0.640668487,987.3172735,17.81636364,0.305454545,0.80183,0.854910256,0.850480222,95.18716578,0.801830336,5534,47925,13.18890156,14.25959781,0.097442144,8.331303289,20.91503268,20.95808383,4.744357439,7.461999079,7.300325262,27.34007951,6580650.297,270119.1478,3,0.125,8
0.062215082,0.000288378,Hawaii,Wood Valley,1.005379421,0.612856171,1659.367523,17.34153846,0.387692308,1.096393,0.928622629,0.896265528,95.3038674,1.096393422,5534,47925,13.18890156,14.25959781,0.097442144,8.331303289,20.91503268,20.95808383,4.744357439,7.461999079,7.300325262,27.34007951,3355676.367,NA,NA,NA,NA
0.115880901,0.000519013,Hawaii,Opihikau/Pohoiki,2.165287522,0.279398599,1962.65874,6.462,NA,0.447878,0.644868854,0.922841197,95.32875022,0.44787843,1722.232094,27951.66688,42.38286091,8.308735953,0.132898196,28.95497741,15.57026259,20.14612629,0.42765333,13.04771622,2.71539682,30.25698869,6035703.52,NA,NA,NA,NA
0.076039219,0.000404029,Hawaii,Blacksands Subdivisions,1.564456035,0.508382213,2670.419298,6.4,NA,0.409334,0.714786257,0.795853857,95.33807241,0.409333878,1183.799134,30550.97578,45.19081218,4.223602483,0.028165456,30.15937611,16.87675337,20.83045762,0.090633669,14.56721204,3.381880922,29.39458106,4697462.743,NA,NA,NA,NA
0.129308034,0.000791404,Hawaii,Kehena,2.479530862,0.311319871,2322.846758,6.31483871,NA,0.540708,0.587566455,0.874199886,95.34615385,0.54070753,2680,23328,37.3880597,15.57539683,0.319197446,26.8125855,13.24626866,18.92883346,1.027146001,10.34482759,1.529850746,31.79104478,9201608.598,NA,NA,NA,NA
0.074844992,0.000401126,Hawaii,N Kahoe Homestead Rd,2.382835353,0.532882187,3188.564602,6.16,NA,0.421095,0.874338297,0.876359803,95.37543511,0.42109454,1039,31250,45.94594595,3.125,NA,30.48327138,17.22810395,21.01449275,NA,14.97584541,3.561116458,29.1626564,4662300.388,NA,NA,NA,NA
0.397362277,0.002766216,Hawaii,Leilani Estates/Kaueleau,2.54099979,0.527296994,2986.884169,6.05,NA,0.453334,0.832137843,0.878658263,95.46240703,0.453333736,2548.218889,24406.21198,38.34485925,14.06962921,0.293006059,27.05830377,13.83724127,19.17515251,0.989050875,10.81732281,1.81024579,31.39110674,32153712.12,NA,NA,NA,NA
0.179824057,0.000755128,Hawaii,Leilani Estates/Pohoiki Rd,4.982840157,0.545505517,2769.405303,6.137142857,NA,0.544711,0.525283454,0.869967074,95.93220339,0.544710747,3673.470002,26899.58845,37.30970844,13.53568706,0.501876157,23.6616823,15.96960257,19.15839211,2.489284968,9.445519455,2.520079852,29.80711414,8775817.78,NA,NA,NA,NA
0.099817255,0.000547579,Hawaii,Railroad Ave/Papaya Farms Rd,0.843262907,0.593174129,2457.38206,5.774545455,NA,0.495833,0.872668756,0.907279027,95.93425606,0.495832898,6651,37604,37.07488181,7.422470768,1.049382716,14.218107,24.13170952,19.84640259,6.871463217,6.750202102,5.487896557,23.86107352,6362298.749,NA,NA,NA,NA
0.080379115,0.000401006,Hawaii,Waa Waa,0.522465561,0.534153457,2449.17295,5.76,NA,0.398393,0.805151647,0.91827867,95.99131379,0.398393358,6651,37604,37.07488181,7.422470768,1.049382716,14.218107,24.13170952,19.84640259,6.871463217,6.750202102,5.487896557,23.86107352,4658677.03,NA,NA,NA,NA
0.126052182,0.001053347,Hawaii,Nanawale,1.070818541,0.589900616,3164.450753,5.824,NA,0.340058,0.85666826,0.910709565,96.14855571,0.340057551,6480.452717,36990.87157,37.08833223,7.772624226,1.018022577,14.75901712,23.66419948,19.80699465,6.620460342,6.904584778,5.317905633,24.20165147,12240148,NA,NA,NA,NA
0.16082581,0.001480936,Hawaii,Pahoa,2.54277634,0.550502064,3253.770457,5.886666667,NA,0.348149,0.856347664,0.913062698,96.26614566,0.348149204,4287.875988,33501.7321,39.94033264,7.245819829,0.609305708,21.22544663,20.3493575,20.08383801,3.834725987,9.889195722,4.298049647,26.70306191,17208944.21,553334.1805,1,0.041666667,24
0.193014217,0.001527821,Hawaii,Hawaiian Beaches,1.31409174,0.579733313,2963.475603,5.76,NA,0.275217,0.824174881,0.92423045,96.34845464,0.275217312,6651,37604,37.07488181,7.422470768,1.049382716,14.218107,24.13170952,19.84640259,6.871463217,6.750202102,5.487896557,23.86107352,17749550.71,NA,NA,NA,NA
0.108508329,0.00049322,Hawaii,Makuu,3.747153952,0.539788306,3144.633111,5.76,NA,0.289818,0.715742609,0.91826987,96.35907922,0.28981797,5404.322531,36227.89872,39.01342954,6.46198222,0.815610607,17.83125461,22.59615358,20.11200472,5.344506372,8.570965546,5.058628674,25.03585694,5730187.333,NA,NA,NA,NA
0.152473924,0.001340206,Hawaii,Ainaloa,2.064167834,0.5208342,3355.264625,5.766153846,NA,0.295898,0.796037918,0.853006896,96.36374767,0.295898043,6095.512999,56440.60222,27.13774934,9.657230489,1.48E-05,15.58089484,21.89277887,17.32547814,1.675326243,11.54350539,3.850421121,18.41924462,15571249.34,26340.66216,1,0.041666667,24
0.278087346,0.004163954,Hawaii,Paradise Park,1.363334838,0.574577318,2896.247444,5.715502959,NA,0.287804,0.857524124,0.898380877,96.38910813,0.287803572,6508.95635,73119.52066,13.17895411,2.55445675,0.430273694,16.9634425,21.52562071,24.49982999,2.809205536,6.278326868,7.616991976,21.85007755,48361930.72,NA,NA,NA,NA
0.46961602,0.007570882,Hawaii,Kurtistown,1.742457292,0.559209776,3627.801302,5.743267974,NA,0.318665,0.783928666,0.942870926,96.4696549,0.318665313,5775.548509,64390.82078,21.94399929,8.743207802,1.295909958,14.82623858,23.38103268,19.18010931,2.008678187,14.47058868,4.877193791,22.75754044,87950144.08,NA,NA,NA,NA
0.453410856,0.008162406,Hawaii,Mountain View,1.992504177,0.541195781,4193.944864,6.256196319,NA,0.373498,0.724255341,0.826102852,96.72699686,0.373498032,4725.347686,60960.81949,19.79667197,7.249597249,1.33233237,16.70646499,22.35819622,21.24302509,2.807900245,14.56075756,5.256369829,24.41157361,94828907.21,NA,NA,NA,NA
